Year,TreeID,Habitat,d13C,d13Catm,D13C,CO2.alt,CO2.mean,Ci,Ci_Ca.Paulo,iWUE,Neutral.3800,Neutral.3600,Neutral.Paulo,C_ug,Plot,BAI.mm,RW,RWI,BAI.cum,Radius,DBH,CA,Max.CA,Aspect,BAI.cm,BAI.cum.cm,Age_Class,logBAI.cm,max.DBH
1949,A25P2,Upstream,-24.96944298,-6.85,18.24441724,221.71,310.9,190.4526247,0.612584834,75.27960953,83.70032324,83.23298324,67.00042425,547.81,A25,1698.054998,2.211,1.292087522,47789.95636,123.337,246.674,43,109,North,16.98054998,477.8995636,Mature,2.83206857,38.2418
1949,A7P1,Downstream,-24.93517349,-6.85,17.80715248,221.71,310.9,184.4373322,0.593236836,75.57628736,83.70032324,83.23298324,67.00042425,567.02,A7,1006.943805,1.308,1.169410479,47666.04491,123.177,246.354,70,136,North,10.06943805,476.6604491,Mature,2.309504901,35.2948
1950,A7P1,Downstream,-24.63932246,-6.86,17.49936813,221.92,311.3,180.4351017,0.579618059,78.32319123,83.88278868,83.41544868,67.25042425,579.88,A7,898.8773909,1.156,1.036027276,48564.9223,124.333,248.666,71,136,North,8.988773909,485.649223,Mature,2.195976455,35.2948
1951,A7P1,Downstream,-24.45710676,-6.86,17.31589379,222.2,311.8,178.1936143,0.571499725,80.03105163,84.11087048,83.64353048,67.56292425,584.71,A7,1285.672085,1.635,1.468859099,49850.59438,125.968,251.936,72,136,North,12.85672085,498.5059438,Mature,2.553866698,35.2948
1952,A15P3,Upstream,-24.74075803,-6.86,18.0042673,222.49,312.2,187.9315156,0.60195873,77.66780276,84.29333592,83.82599592,67.81292425,548.4079618,A15,2097.98645,2.182,1.292302739,74620.23316,154.118,308.236,71,134,North,20.9798645,746.2023316,Mature,3.043563144,48.8524
1952,A17P5,Upstream,-25.34836923,-6.86,18.61607551,222.49,312.2,196.3831316,0.62902989,72.38554277,84.29333592,83.82599592,67.81292425,544.19,A17,420.4223802,2.73,0.614433671,2103.345369,25.875,51.75,15,78,North,4.204223802,21.03345369,Young,1.436089687,61.3886
1952,A25P2,Upstream,-24.89548263,-6.86,18.16006065,222.49,312.2,190.0836696,0.608852241,76.32270648,84.29333592,83.82599592,67.81292425,499.95,A25,1567.448636,1.937,1.143117198,52896.24612,129.759,259.518,46,109,North,15.67448636,528.9624612,Mature,2.752034318,38.2418
1952,A7P1,Downstream,-24.49229495,-6.86,17.35132504,222.49,312.2,178.9116671,0.57306748,79.82781329,84.29333592,83.82599592,67.81292425,568.77,A7,1273.609406,1.599,1.439974584,51124.20379,127.567,255.134,73,136,North,12.73609406,511.2420379,Mature,2.544440014,35.2948
1953,A15P3,Upstream,-25.13536359,-6.87,18.39171467,222.77,312.6,193.5314162,0.619102419,74.41786488,84.47580136,84.00846136,68.06292425,546.2967592,A15,1430.266039,1.47,0.872742476,76050.4992,155.588,311.176,72,134,North,14.30266039,760.504992,Mature,2.660445561,48.8524
1953,A17P5,Upstream,-25.3498846,-6.87,18.60771963,222.77,312.6,196.5191663,0.628660161,72.55052109,84.47580136,84.00846136,68.06292425,542.08,A17,140.2926926,0.849,0.192112234,2243.638062,26.724,53.448,16,78,North,1.402926926,22.43638062,Young,0.338560716,61.3886
1953,A25P2,Upstream,-24.50216065,-6.87,17.75413153,222.77,312.6,184.7124565,0.590890776,79.92971467,84.47580136,84.00846136,68.06292425,570.93,A25,2093.623704,2.543,1.505596028,54989.86982,132.302,264.604,47,109,North,20.93623704,549.8986982,Mature,3.041481487,38.2418
1953,A7P1,Downstream,-24.07105641,-6.87,16.91727811,222.77,312.6,173.1372185,0.553861863,83.6823533,84.47580136,84.00846136,68.06292425,581.86,A7,1536.683063,1.903,1.717845645,52660.88685,129.47,258.94,74,136,North,15.36683063,526.6088685,Mature,2.732211331,35.2948
1954,A15P3,Upstream,-24.69541063,-6.87,17.94871832,223.06,313.2,187.763654,0.599500811,78.39771628,84.74949952,84.28215952,68.43792425,554.7433002,A15,1726.332156,1.756,1.045074878,77776.83135,157.344,314.688,73,134,North,17.26332156,777.7683135,Mature,2.84858411,48.8524
1954,A17P5,Upstream,-25.95040835,-6.87,19.21239752,223.06,313.2,205.2762347,0.65541582,67.45235333,84.74949952,84.28215952,68.43792425,553.69,A17,438.8637333,2.497,0.568036191,2682.501795,29.221,58.442,17,78,North,4.388637333,26.82501795,Young,1.479018776,61.3886
1954,A25P2,Upstream,-24.85288462,-6.87,18.10728164,223.06,313.2,189.961089,0.606516887,77.02431938,84.74949952,84.28215952,68.43792425,577.6,A25,1556.20274,1.859,1.104163715,56546.07256,134.161,268.322,48,109,North,15.5620274,565.4607256,Mature,2.744833806,38.2418
1954,A7P1,Downstream,-23.89868757,-6.87,16.74371691,223.06,313.2,171.0642537,0.546182164,85.34627317,84.74949952,84.28215952,68.43792425,569.35,A7,941.3027902,1.152,1.042393917,53602.18964,130.622,261.244,75,136,North,9.413027902,536.0218964,Mature,2.242094677,35.2948
1955,A25P2,Upstream,-24.49215514,-6.88,17.7341662,223.41,313.7,185.085307,0.590007354,80.38418313,84.97758132,84.51024132,68.75042425,558.66,A25,1488.214236,1.754,1.045121509,58034.2868,135.915,271.83,49,109,North,14.88214236,580.342868,Mature,2.700161995,38.2418
1955,A7P1,Downstream,-23.81877527,-6.88,16.65335032,223.41,313.7,170.0830086,0.542183642,86.26644694,84.97758132,84.51024132,68.75042425,591.65,A7,756.0705038,0.918,0.832628379,54358.26015,131.54,263.08,76,136,North,7.560705038,543.5826015,Mature,2.022964445,35.2948
1956,A25P2,Upstream,-25.30163041,-6.88,18.54924924,223.77,314.3,196.7747362,0.626072975,73.45328989,85.25127948,84.78393948,69.12542425,566.82,A25,1320.851165,1.538,0.919322508,59355.13796,137.453,274.906,50,109,North,13.20851165,593.5513796,Mature,2.580861444,38.2418
1956,A7P1,Downstream,-24.73358067,-6.88,17.57449318,223.77,314.3,183.218726,0.582942176,78.42494045,85.25127948,84.78393948,69.12542425,585.77,A7,641.5854639,0.774,0.703677675,54999.84561,132.314,264.628,77,136,North,6.415854639,549.9984561,Mature,1.858772214,35.2948
1957,A15P3,Upstream,-24.80469336,-6.89,18.03898195,224.13,314.8,189.9801556,0.603494776,78.01240275,85.47936128,85.01202128,69.43792425,556.8556565,A15,1288.696125,1.279,0.766699952,81434.23477,161.001,322.002,76,134,North,12.88696125,814.3423477,Mature,2.556216044,48.8524
1957,A17P5,Upstream,-24.77617648,-6.89,18.01026722,224.13,314.8,189.5801824,0.602224213,78.26238603,85.47936128,85.01202128,69.43792425,538.91,A17,336.9175249,1.619,0.374102671,3616.74252,33.93,67.86,20,78,North,3.369175249,36.1674252,Young,1.214667981,61.3886
1957,A25P2,Upstream,-25.37032798,-6.89,18.60854083,224.13,314.8,197.9136572,0.628696497,73.05396427,85.47936128,85.01202128,69.43792425,594.37,A25,1530.617201,1.761,1.055933652,60885.75516,139.214,278.428,51,109,North,15.30617201,608.8575516,Mature,2.728256146,38.2418
1957,A7P1,Downstream,-24.70197038,-6.89,17.53277117,224.13,314.8,182.9290427,0.58109607,78.91288791,85.47936128,85.01202128,69.43792425,574.74,A7,766.6670235,0.919,0.837467185,55766.51263,133.233,266.466,78,136,North,7.666670235,557.6651263,Mature,2.036882393,35.2948
1958,A15P3,Upstream,-25.04606046,-6.89,18.2820236,224.55,315.34,193.6972267,0.614248832,76.02673333,85.72568962,85.25834962,69.77542425,541.9120104,A15,1793.213845,1.763,1.059354322,83227.44861,162.764,325.528,77,134,North,17.93213845,832.2744861,Mature,2.886594547,48.8524
1958,A17P5,Upstream,-25.23086146,-6.89,18.46810672,224.55,315.34,196.2936625,0.622482598,74.40396096,85.72568962,85.25834962,69.77542425,541.02,A17,459.0603916,2.089,0.485174801,4075.802912,36.019,72.038,21,78,North,4.590603916,40.75802912,Young,1.524011588,61.3886
1958,A25P2,Upstream,-25.08936992,-6.89,18.32563354,224.55,315.34,194.3057203,0.616178475,75.64642481,85.72568962,85.25834962,69.77542425,566,A25,1909.355098,2.166,1.302845474,62795.11026,141.38,282.76,52,109,North,19.09355098,627.9511026,Mature,2.949350633,38.2418
1958,A7P1,Downstream,-24.51358758,-6.89,17.34308141,224.55,315.34,180.5960749,0.572702717,80.70247791,85.72568962,85.25834962,69.77542425,588.85,A7,638.8734872,0.761,0.69510699,56405.38612,133.994,267.988,79,136,North,6.388734872,564.0538612,Mature,1.854536263,35.2948
1959,A15P3,Upstream,-24.61709676,-6.9,17.8401941,224.62,315.98,187.9129439,0.594698854,80.04191008,86.01763433,85.55029433,70.17542425,549.1732174,A15,1559.661982,1.518,0.91430236,84787.1106,164.282,328.564,78,134,North,15.59661982,847.871106,Mature,2.747054213,48.8524
1959,A17P5,Upstream,-25.20809163,-6.9,18.43529517,224.62,315.98,196.2332994,0.62103076,74.84168787,86.01763433,85.55029433,70.17542425,546.3,A17,385.5220976,1.665,0.388657889,4461.325009,37.684,75.368,22,78,North,3.855220976,44.61325009,Young,1.349428327,61.3886
1959,A25P2,Upstream,-24.89589136,-6.9,18.12092575,224.62,315.98,191.8379698,0.607120608,77.58876887,86.01763433,85.55029433,70.17542425,575.97,A25,1809.020797,2.022,1.220012721,64604.13106,143.402,286.804,53,109,North,18.09020797,646.0413106,Mature,2.895370796,38.2418
1959,A7P1,Downstream,-24.80632096,-6.9,17.62795384,224.62,315.98,184.9455246,0.585307692,78.37690766,86.01763433,85.55029433,70.17542425,593.48,A7,760.2629089,0.9,0.823985368,57165.64903,134.894,269.788,80,136,North,7.602629089,571.6564903,Mature,2.02849412,35.2948
1960,A25P2,Upstream,-24.83482724,-6.9,18.05943736,225.33,316.91,191.5403669,0.604399883,78.35602066,86.44186648,85.97452648,70.75667425,597.72,A25,1311.265889,1.448,0.87637947,65915.39695,144.85,289.7,54,109,North,13.11265889,659.1539695,Mature,2.573578091,38.2418
1960,A7P1,Downstream,-24.64221539,-6.9,17.46270808,225.33,316.91,183.172691,0.577995933,80.05581955,86.44186648,85.97452648,70.75667425,566.77,A7,227.3727934,0.268,0.245933166,57393.02182,135.162,270.324,81,136,North,2.273727934,573.9302182,Mature,0.821420746,35.2948
1961,A25P2,Upstream,-24.84476771,-6.9,18.06944689,225.83,317.64,192.1222616,0.604842783,78.44858652,86.7748659,86.3075259,71.21292425,576.59,A25,1648.393665,1.8,1.092768935,67563.79061,146.65,293.3,55,109,North,16.48393665,675.6379061,Mature,2.80238637,38.2418
1961,A7P1,Downstream,-24.72660558,-6.9,17.5476846,225.83,317.64,184.7889618,0.581755956,79.49376894,86.7748659,86.3075259,71.21292425,560,A7,406.6582963,0.478,0.439653855,57799.68012,135.64,271.28,82,136,North,4.066582963,577.9968012,Mature,1.40280308,35.2948
1962,A15P3,Upstream,-25.44695563,-6.92,18.65605553,226.4,318.45,200.8779153,0.630798917,73.48255296,87.14435842,86.67701842,71.71917425,548.1354426,A15,1735.250534,1.65,1.000830391,88882.72227,168.203,336.406,81,134,North,17.35250534,888.8272227,Mature,2.853736896,48.8524
1962,A17P5,Upstream,-25.23299219,-6.92,18.44060115,226.4,318.45,197.8420105,0.621265538,75.37999347,87.14435842,86.67701842,71.71917425,556.86,A17,541.907366,2.066,0.48947897,5749.249145,42.779,85.558,25,78,North,5.41907366,57.49249145,Young,1.689924889,61.3886
1962,A25P2,Upstream,-24.83259237,-6.92,18.03741126,226.4,318.45,192.1607794,0.603425277,78.93076288,87.14435842,86.67701842,71.71917425,568.87,A25,1528.911043,1.65,1.00476352,69092.70166,148.3,296.6,56,109,North,15.28911043,690.9270166,Mature,2.727140838,38.2418
1962,A7P1,Downstream,-25.04225094,-6.92,17.84574348,226.4,318.45,189.4600448,0.594944402,77.07149821,87.14435842,86.67701842,71.71917425,575.03,A7,267.9166426,0.314,0.289473445,58067.59676,135.954,271.908,83,136,North,2.679166426,580.6759676,Mature,0.985505711,35.2948
1963,A15P3,Upstream,-25.06505118,-6.95,18.24183191,226.76,318.99,195.3719452,0.612470439,77.26128425,87.39068676,86.92334676,72.05667425,543.9858751,A15,1777.971545,1.674,1.017752049,90660.69381,169.877,339.754,82,134,North,17.77971545,906.6069381,Mature,2.878058226,48.8524
1963,A17P5,Upstream,-25.46575546,-6.95,18.64534058,226.76,318.99,201.0673093,0.630324804,73.70168167,87.39068676,86.92334676,72.05667425,556.86,A17,402.1856202,1.471,0.350206869,6151.434765,44.25,88.5,26,78,North,4.021856202,61.51434765,Young,1.391743538,61.3886
1963,A25P2,Upstream,-24.5892082,-6.95,17.76265868,226.76,318.99,188.6086058,0.591268083,81.48837136,87.39068676,86.92334676,72.05667425,600.3,A25,1890.325281,2.015,1.230753328,70983.02694,150.315,300.63,57,109,North,18.90325281,709.8302694,Mature,2.939334014,38.2418
1963,A7P1,Downstream,-25.05377506,-6.95,17.82767742,226.76,318.99,189.5263195,0.594145018,77.36145414,87.39068676,86.92334676,72.05667425,579.42,A7,465.6276617,0.544,0.502654443,58533.22442,136.498,272.996,84,136,North,4.656276617,585.3322442,Mature,1.53821612,35.2948
1964,A15P3,Upstream,-24.94668962,-6.98,18.09297861,227.18,319.62,193.6526471,0.605884009,78.72959559,87.67806983,87.21072983,72.45042425,538.802362,A15,1074.804921,1.004,0.611822664,91735.49873,170.881,341.762,83,134,North,10.74804921,917.3549873,Mature,2.374724269,48.8524
1964,A17P5,Upstream,-25.45992829,-6.98,18.60982487,227.18,319.62,200.9621338,0.628753313,74.16116637,87.67806983,87.21072983,72.45042425,549.46,A17,515.8436201,1.818,0.434904459,6667.278385,46.068,92.136,27,78,North,5.158436201,66.67278385,Young,1.640633472,61.3886
1964,A25P2,Upstream,-24.80582396,-6.98,17.9511228,227.18,319.62,191.6464544,0.599607203,79.98346603,87.67806983,87.21072983,72.45042425,588.36,A25,1710.201359,1.8,1.102748814,72693.2283,152.115,304.23,58,109,North,17.10201359,726.932283,Mature,2.83919621,38.2418
1964,A7P1,Downstream,-25.06460785,-6.98,17.80891407,227.18,319.62,189.6352706,0.593314782,77.67998433,87.67806983,87.21072983,72.45042425,581.62,A7,523.4692739,0.609,0.563994613,59056.6937,137.107,274.214,85,136,North,5.234692739,590.566937,Mature,1.655308149,35.2948
1965,A25P2,Upstream,-25.03453719,-7.01,18.15178118,227.54,320.04,194.7398251,0.608485893,78.3126093,87.86965854,87.40231854,72.71292425,562.54,A25,1151.443973,1.2,0.737370286,73844.67227,153.315,306.63,59,109,North,11.51443973,738.4467227,Mature,2.443601876,38.2418
1965,A7P1,Downstream,-24.99829316,-7.01,17.71245749,227.54,320.04,188.5185351,0.589046791,78.63565759,87.86965854,87.40231854,72.71292425,566.54,A7,422.8739535,0.49,0.454816607,59479.56765,137.597,275.194,86,136,North,4.228739535,594.7956765,Mature,1.441903966,35.2948
1966,A25P2,Upstream,-25.27519694,-7.03,18.37436875,228.46,321.37,198.714287,0.618334901,76.65982063,88.47635613,88.00901613,73.54417425,565.44,A25,1479.267357,1.528,0.941716747,75323.93963,154.843,309.686,60,109,North,14.79267357,753.2393963,Mature,2.694132029,38.2418
1966,A7P1,Downstream,-24.76771299,-7.03,17.46046002,228.46,321.37,185.7185857,0.577896461,81.2019876,88.47635613,88.00901613,73.54417425,566.9,A7,682.3446472,0.787,0.732138275,60161.9123,138.384,276.768,87,136,North,6.823446472,601.619123,Mature,1.920364692,35.2948
1967,A15P3,Upstream,-25.58221719,-7.06,18.65391382,229.03,322.18,203.2002635,0.630704151,74.36233531,88.84584865,88.37850865,74.05042425,538.802362,A15,1607.05772,1.47,0.901981234,95913.52567,174.729,349.458,86,134,North,16.0705772,959.1352567,Mature,2.776990097,48.8524
1967,A17P5,Upstream,-25.11996927,-7.06,18.18837923,229.03,322.18,196.5637177,0.610105276,78.51017645,88.84584865,88.37850865,74.05042425,543.13,A17,443.7537574,1.388,0.336771711,8357.223713,51.577,103.154,30,78,North,4.437537574,83.57223713,Young,1.490099622,61.3886
1967,A25P2,Upstream,-25.11927773,-7.06,18.18768277,229.03,322.18,196.5537892,0.610074459,78.51638178,88.84584865,88.37850865,74.05042425,583.18,A25,1415.356706,1.448,0.895056407,76739.29633,156.291,312.582,61,109,North,14.15356706,767.3929633,Mature,2.649966681,38.2418
1967,A7P1,Downstream,-25.03811381,-7.06,17.70309768,229.03,322.18,189.6456642,0.588632641,79.24468153,88.84584865,88.37850865,74.05042425,571.26,A7,735.2145917,0.843,0.785994871,60897.12689,139.227,278.454,88,136,North,7.352145917,608.9712689,Mature,1.994992232,35.2948
1968,A15P3,Upstream,-25.28099836,-7.09,18.32089349,229.67,323.05,198.988701,0.615968739,77.53831185,89.24271098,88.77537098,74.59417425,537.7661189,A15,1223.594289,1.111,0.683252554,97137.11996,175.84,351.68,87,134,North,12.23594289,971.3711996,Mature,2.504377759,48.8524
1968,A17P5,Upstream,-25.24933531,-7.09,18.28900435,229.67,323.05,198.5328697,0.614557715,77.82320643,89.24271098,88.77537098,74.59417425,547.35,A17,394.7317927,1.204,0.293483225,8751.955506,52.781,105.562,31,78,North,3.947317927,87.51955506,Young,1.373036342,61.3886
1968,A25P2,Upstream,-25.22295525,-7.09,18.26243592,229.67,323.05,198.153094,0.61338212,78.06056626,89.24271098,88.77537098,74.59417425,580.41,A25,1121.590549,1.138,0.705507202,77860.88688,157.429,314.858,62,109,North,11.21590549,778.6088688,Mature,2.417332904,38.2418
1968,A7P1,Downstream,-25.16984282,-7.09,17.80608798,229.67,323.05,191.6299435,0.593189734,78.53845589,89.24271098,88.77537098,74.59417425,566.69,A7,558.5153799,0.637,0.595252162,61455.64227,139.864,279.728,89,136,North,5.585153799,614.5564227,Mature,1.72011197,35.2948
1969,A15P3,Upstream,-25.75449473,-7.12,18.76812377,230.81,324.62,206.379661,0.635757689,73.90021187,89.95888783,89.49154783,75.57542425,540.8753078,A15,1473.874929,1.329,0.819171353,98610.99489,177.169,354.338,88,134,North,14.73874929,986.1099489,Mature,2.690480032,48.8524
1969,A17P5,Upstream,-25.06535512,-7.12,18.0740423,230.81,324.62,196.4100713,0.60504612,80.13120543,89.95888783,89.49154783,75.57542425,551.58,A17,1457.944359,4.227,1.035097489,10209.89987,57.008,114.016,32,78,North,14.57944359,102.0989987,Young,2.679612563,61.3886
1969,A25P2,Upstream,-25.67070032,-7.12,18.68372847,230.81,324.62,205.1674307,0.632023383,74.65785578,89.95888783,89.49154783,75.57542425,570.47,A25,718.7890949,0.725,0.450782525,78579.67598,158.154,316.308,63,109,North,7.187890949,785.7967598,Mature,1.972397798,38.2418
1969,A7P1,Downstream,-25.30258625,-7.12,17.91010621,230.81,324.62,194.0553397,0.59779231,77.98623274,89.95888783,89.49154783,75.57542425,575.69,A7,635.2417496,0.721,0.675245839,62090.88402,140.585,281.17,90,136,North,6.352417496,620.9088402,Mature,1.848835448,35.2948
1970,A25P2,Upstream,-25.52806926,-7.15,18.51041875,231.52,325.68,203.3398752,0.624354812,76.46257799,90.44242125,89.97508125,76.23792425,565.22,A25,1230.021655,1.233,0.768873044,79809.69763,159.387,318.774,64,109,North,12.30021655,798.0969763,Mature,2.509616868,38.2418
1970,A7P1,Downstream,-25.43181071,-7.15,18.0105864,231.52,325.68,196.1369814,0.602238336,77.33578727,90.44242125,89.97508125,76.23792425,604.45,A7,500.9664573,0.566,0.531256082,62591.85048,141.151,282.302,91,136,North,5.009664573,625.9185048,Mature,1.611368961,35.2948
1971,A25P2,Upstream,-25.49026941,-7.17,18.45257437,232.02,326.32,202.9042508,0.621795326,77.13484326,90.73436595,90.26702595,76.63792425,574.67,A25,1588.123643,1.578,0.986855924,81397.82127,160.965,321.93,65,109,North,15.88123643,813.9782127,Mature,2.765138314,38.2418
1971,A7P1,Downstream,-25.12736144,-7.17,17.68415684,232.02,326.32,191.8091178,0.587794551,80.43349817,90.73436595,90.26702595,76.63792425,607.36,A7,716.8644705,0.806,0.758191874,63308.71495,141.957,283.914,92,136,North,7.168644705,633.0871495,Mature,1.969716614,35.2948
1972,A15P3,Upstream,-25.23101076,-7.2,18.16177554,232.8,327.46,199.3996026,0.608928121,80.03774835,91.25439246,90.78705246,77.35042425,536.730029,A15,1140.783619,1.004,0.623024038,103308.7473,181.34,362.68,91,134,North,11.40783619,1033.087473,Mature,2.434300504,48.8524
1972,A17P5,Upstream,-25.29635091,-7.2,18.22758955,232.8,327.46,200.3532069,0.611840246,79.4417457,91.25439246,90.78705246,77.35042425,554.74,A17,1774.777676,4.176,1.036522559,15274.40458,69.728,139.456,35,78,North,17.74777676,152.7440458,Young,2.876260255,61.3886
1972,A18P1,Upstream,-24.74650524,-7.2,17.67375629,232.8,327.46,192.3285059,0.587334349,84.45718382,91.25439246,90.78705246,77.35042425,552.93,A18,58.3626108,2.386,0.485018869,81.26482124,5.086,10.172,2,45,North,0.583626108,0.812648212,Young,-0.538494727,35.8272
1972,A25P2,Upstream,-25.36464145,-7.2,18.29637535,232.8,327.46,201.3498705,0.614883865,78.81883095,91.25439246,90.78705246,77.35042425,600.75,A25,1324.172306,1.304,0.817847492,82721.99358,162.269,324.538,66,109,North,13.24172306,827.2199358,Mature,2.583372683,38.2418
1972,A7P1,Downstream,-24.81057374,-7.2,17.33538854,232.8,327.46,187.4257668,0.572362325,83.87278057,91.25439246,90.78705246,77.35042425,571.64,A7,532.7134574,0.596,0.561878931,63841.4284,142.553,285.106,93,136,North,5.327134574,638.414284,Mature,1.67281349,35.2948
